ID,Rating,Votes,Title,author,publisher,pub_year,pages,price,binding,isbn,original_title,translator,subtitle,series,crawl_status,price_num,price_tier
4746554,7.9,10035,年华是无效信,落落,长江文艺出版社,2010-04-18,260,24.80元,平装,9787535443212.0,,,,,success,24.8,20-30
2271177,7.6,10027,青春酷语（第四辑）,珠雅 主编,内蒙古人民出版社,2007-9,282,25.00,平装,9787204092765.0,,,,,success,25.0,20-30
4047637,8.1,10016,1Q84,村上春樹,時報文化,2009-11,,NTD800元,精裝,9789571351032.0,,賴明珠,,村上春樹作品,success,800.0,>200
2042907,7.8,10016,品三国（下）,易中天,上海文艺出版社,2007-3,274,25.00元,平装,9787532131624.0,,,,品三国,success,25.0,20-30
1748232,8.0,10010,忽而今夏,明前雨后,朝华出版社,2006-4,216,20.00元,平装,9787505415157.0,,,,,success,20.0,<20
3392046,8.2,9997,当彩色的声音尝起来是甜的,科学松鼠会 编著,上海三联书店,2009-1,273,25.00,平装,9787542629456.0,,,,,success,25.0,20-30
1473250,7.6,9978,魔鬼经济学,[美] 史蒂芬·列维特 / [美] 史蒂芬·都伯纳,广东经济出版社,2007-7,209,32.00元,平装,9787807281962.0,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,刘祥亚,,,success,32.0,30-40
1908517,7.0,9970,思无邪,安意如,天津教育出版社,2006-10,190,23.80元,平装,9787530945742.0,,,,弘文人文馆·漫漫古典情系列,success,23.8,20-30
7564736,8.2,9963,那些年，我们一起追的女孩,九把刀,现代出版社,2012-1,279,28.00元,平装,9787802444621.0,,,,九把刀作品集·现代版,success,28.0,20-30
30374817,8.6,9955,小偷家族,[日] 是枝裕和,北京联合出版公司,2019-1,280,45.00,平装,9787559610935.0,万引き家族,赵仲明,,是枝裕和人间三部曲,success,45.0,40-50
1132956,8.4,9949,白银时代,王小波,陕西师范大学出版社,2009-7,222,16.00,平装,9787561327463.0,,,,王小波作品系列（博集天卷2004修订插图典藏版）,success,16.0,<20
26772731,8.3,9949,七堂极简物理课,[意] 卡洛·罗韦利,湖南科学技术出版社,2016-5,100,39.00元,精装,9787535789273.0,Sette Brevi Lezioni di Fisica,文铮 / 陶慧慧,,卡洛·罗韦利诗意科普系列,success,39.0,30-40
1056868,8.5,9929,河童旅行素描本,[日] 妹尾河童,生活·读书·新知三联书店,2004-10,249,18.00元,平装,9787108021564.0,,姜淑玲,,妹尾河童作品系列,success,18.0,<20
1161852,8.1,9923,天意,钱莉芳,四川科学技术出版社,2011-11,229,18.00元,平装,9787536454439.0,,,,科幻世界·中国科幻基石丛书,success,18.0,<20
5290564,8.3,9918,青春,韓寒,新經典圖文傳播有限公司,2010-09-27,336,NT$300,,9789868631823.0,,,,文學森林,success,300.0,>200
1263399,9.0,9915,无人生还,阿加莎·克里斯蒂,贵州人民出版社,1998-10-01,254,17.6,平装,9787221046963.0,Ten Little Niggers,王丽丽 / 刘万勇,,阿加莎·克里斯蒂作品全集,success,17.6,<20
1011662,8.0,9872,再袭面包店,[日] 村上春树,上海译文出版社,2001-8,153,12.40元,平装,9787532726325.0,,林少华,,村上春树文集（2001版）,success,12.4,<20
26309691,8.3,9864,月光落在左手上,余秀华,广西师范大学出版社,2015-2-1,256,29.00元,平装,9787549563494.0,,,,,success,29.0,20-30
3831788,8.1,9839,逃离,艾丽丝·门罗,北京十月文艺出版社,2009-7,359,28.00元,平装,9787530209837.0,Runaway,李文俊,,新经典文库：桂冠文丛,success,28.0,20-30
1062343,9.2,9835,昨日的世界,[奥］斯蒂芬・茨威格,广西师范大学出版社,2004-5,350,32.00元,平装,9787563345809.0,Die Welt von Gestern: Erinnerungen eines Europäers,舒昌善 / 孙龙生 / 刘春华 / 戴奎生,,影响过一代人的书,success,32.0,30-40
3891900,7.9,9820,金融的逻辑,陈志武,国际文化出版公司,2009-08-01,268 页,39.80元,平装,9787801739117.0,,,,,success,39.8,30-40
1792984,8.3,9819,一个女人的史诗,严歌苓,湖南文艺出版社,2006-5,258,22.00元,平装16开,9787540437374.0,,,,,success,22.0,20-30
1430909,8.6,9806,昆仑1,凤歌,团结出版社,2005-9,222,20.00元,平装16开,9787802140332.0,,,,昆仑,success,20.0,<20
2160226,9.2,9794,快乐王子,[英] 王尔德,上海译文出版社,2007-7,138,10.00元,平装,9787532742790.0,,巴金,,译文名著文库,success,10.0,<20
1705507,8.0,9781,胭脂扣,李碧华,新世界出版社,2006-1,139,18.00元,平装,9787801878540.0,,,,,success,18.0,<20
3719533,9.4,9781,经济学原理,[美] N.格里高利·曼昆,北京大学出版社,2009-4-1,540,54.00元,平装,9787301150894.0,,梁小民 / 梁砾,,经济学原理（第5版）,success,54.0,50-70
1762869,8.9,9774,如彗星划过夜空,林达,生活·读书·新知三联书店,2006-3,392,21.00元,平装,9787108023803.0,,,,林达作品系列,success,21.0,20-30
26357614,9.1,9766,海风中失落的血色馈赠,[加拿大] 阿利斯泰尔·麦克劳德,上海文艺出版社,2015-6-1,163,CNY 20.00,平装,9787532156825.0,The Lost Salt Gift of Blood,陈以侃,,短经典,success,20.0,<20
2348372,8.3,9760,野蛮生长,冯仑,中信出版社,2007-12,282,39.00元,平装,9787508610344.0,,,,,success,39.0,30-40
24736805,7.5,9757,我所有的朋友都死了,艾弗里·蒙森 / 乔里·约翰 / [美国] 乔里·约翰,中信出版社,2013-8-1,208,CNY 48.00（全二册）,精装,9787508640488.0,All My Friends Are Dead / All My Friends Are Still Dead,邓雪球,,,success,48.0,40-50
27115970,8.0,9757,秘密,[日] 东野圭吾,南海出版公司,2017-11,336,45.00元,精装,9787544258210.0,秘密,连子心,,新经典文库·东野圭吾作品,success,45.0,40-50
1458192,8.3,9744,犬夜叉01,高桥留美子,青文,2004.05,180,80元,平装,9789575098230.0,,田家,,犬夜叉,success,80.0,70-100
2026939,7.3,9742,女心理师（上）,毕淑敏,重庆出版社,2007-4,253,25.00元,平装,9787536685345.0,,,,,success,25.0,20-30
4286244,6.3,9740,濒死之眼,[日] 东野圭吾,上海译文出版社,2010-4,244,22.00元,平装,9787532750061.0,ダイイング・アイ,匡匡,,东野圭吾作品,success,22.0,20-30
3123393,7.6,9739,遇见心想事成的自己,[台湾] 张德芬,上海锦绣文章出版社,2008-6,214,29.00,平装,9787806859360.0,,,,,success,29.0,20-30
20470916,9.1,9736,深夜食堂 02,[日] 安倍夜郎,湖南文艺出版社,2013-1,152,25.00元,平装,9787540459253.0,,陈颖 / 清泉浅井,,深夜食堂,success,25.0,20-30
30155726,6.5,9729,高兴死了！！！,[美] 珍妮·罗森,江苏凤凰文艺出版社,2018-4,400,59.90,平装,9787559407634.0,Furiously Happy: A Funny Book About Horrible Things,吴洁静,,,success,59.9,50-70
3778004,8.2,9729,致我们终将逝去的青春,辛夷坞,江苏文艺出版社,2009-06,315,25.00元,平装,9787539926476.0,,,,,success,25.0,20-30
6085181,8.0,9726,二号首长,黄晓阳,重庆出版社,2011-5,515,38.00元,平装,9787229038847.0,,,,二号首长,success,38.0,30-40
2253380,9.2,9725,安娜·卡列尼娜,[俄] 列夫·托尔斯泰,上海文艺出版社,2007-8,788,37.00元,平装,9787532132256.0,Anna karenina,草婴,,世界十大文学名著,success,37.0,30-40
5290534,7.7,9723,为了报仇看电影,韩松落,上海三联书店,2010-10,257,35.00元,平装,9787542633279.0,,,,,success,35.0,30-40
3210843,9.2,9722,冰与火之歌·卷四·群鸦的盛宴（全两册）,（美）乔治·R·R·马丁,重庆出版社,2008-09,681,68.0,平装,9787536699335.0,A Feast for Crows,屈畅 / 胡绍晏,,独角兽书系,success,68.0,50-70
4154988,8.0,9713,纯真博物馆,[土耳其] 奥尔罕·帕慕克,上海人民出版社,2010-1,567,36.00元,平装,9787208089884.0,Masumiyet Müzesi,陈竹冰,,奥尔罕·帕慕克作品系列,success,36.0,30-40
26298572,7.9,9709,彷徨之刃,[日] 东野圭吾,南海出版公司,2015-4-1,327,39.50元,平装,9787544276207.0,さまよう刃,刘珮瑄,,新经典文库·东野圭吾作品,success,39.5,30-40
1016486,8.4,9697,笑忘录,[捷克] 米兰·昆德拉,上海译文出版社,2004-1,354,21.00元,平装,9787532731282.0,,王东亮,,米兰·昆德拉作品系列（2003版）,success,21.0,20-30
1872158,8.2,9675,蝇王,[英] 威廉·戈尔丁,上海译文出版社,2006-8,236,13.00元,平装,9787532740109.0,Lord of the Flies,龚志成,,译文名著文库,success,13.0,<20
6120039,8.3,9673,曾许诺·殇,桐华,湖南文艺出版社,2011-6,352,29.80元,,9787540448905.0,,有2013年1月5印本,,优阅吧,success,29.8,20-30
26707295,8.7,9671,月亮和六便士,[英] 威廉·萨默塞特·毛姆,天津人民出版社,2016-1-20,312,48.00元,精装,9787201100159.0,,李继宏,,李继宏世界名著新译,success,48.0,40-50
26279019,8.0,9668,恋情的终结,[英] 格雷厄姆·格林,江苏凤凰文艺出版社,2017-4,280,58.00元,精装,9787539979410.0,The End of the Affair,柯平,,读客外国小说文库：格雷厄姆·格林作品,success,58.0,50-70
1102715,9.1,9665,从一到无穷大,[美] G. 伽莫夫 / [美国] 乔治·伽莫夫,科学出版社,2002-11,329,29.00元,平装,9787030107596.0,One Two Three... Infinity,暴永宁 译 / 吴伯泽 校,,20世纪科普经典特藏（中译本）,success,29.0,20-30
1058679,8.7,9651,人·兽·鬼,钱锺书,生活·读书·新知三联书店,2002-5,123,10.00元,平装,9787108016850.0,,,,钱锺书集,success,10.0,<20
25756947,7.4,9647,地狱,(美)丹·布朗,人民文学出版社,2013-12,429,39.00元,Paperback,9787020101610.0,Inferno,路旦俊 / 王晓东,,丹·布朗作品集（2013版）,success,39.0,30-40
1026686,8.3,9637,履历表,幾米,现代出版社,2005-1,127,25.00元,平装,9787801884992.0,,,,幾米作品,success,25.0,20-30
2243692,7.8,9622,潜水钟与蝴蝶,[法] 让-多米尼克·鲍比,南海出版公司,2007-9,128,20.00元,精装,9787544238144.0,The Diving Bell and the Butterfly,邱瑞銮,,新经典文库·人生精选,success,20.0,<20
26935435,7.7,9612,大裂,胡迁,九州出版社,2017-1-1,301,35.00元,平装,9787510846403.0,,,,,success,35.0,30-40
2080619,8.1,9609,且试天下2,倾泠月,二十一世纪出版社,2007-5,284,23.00元,平装16开,9787539137285.0,,,,且试天下,success,23.0,20-30
1082407,8.8,9606,青铜时代,王小波,陕西师范大学出版社,2009-07-01,668页,35.00元,精装,9787561327456.0,,,,王小波作品系列（博集天卷2004修订插图典藏版）,success,35.0,30-40
1460313,8.4,9602,哥伦比亚的倒影,木心,广西师范大学出版社,2006-1,167,22.00元,平装,9787563358243.0,,,,木心作品八种,success,22.0,20-30
3522695,8.5,9597,瓦尔登湖,[美] 梭罗,北京十月文艺出版社,2009-1,339,28.00元,精装,9787530209073.0,Walden,王家湘,,,success,28.0,20-30
1980436,8.8,9594,流言,张爱玲,北京十月文艺出版社,2006-12,272,25.00元,精装,9787530208632.0,,,,张爱玲集,success,25.0,20-30
26591331,8.5,9587,你好，旧时光,八月长安,长江文艺出版社,2015-10,856,86,平装,9787535482822.0,,,,,success,86.0,70-100
3242857,7.5,9581,分手信,[美] 尼古拉斯·斯帕克思,天津教育出版社,2008-10,288,25.00,平装,9787530954164.0,Dear John,李仪芳,,尼古拉斯·斯帕克思作品,success,25.0,20-30
3883991,9.3,9579,动物农场,[英] 乔治·奥威尔,上海译文出版社,2009-7,304,29.00元,精装,9787532748570.0,Animal farm,荣如德,,乔治·奥威尔作品中英双语珍藏本,success,29.0,20-30
2253753,8.7,9578,九州·缥缈录Ⅲ·天下名将,江南,新世界出版社,2007-9,218,22.00元,平装,9787802282834.0,,,,九州书系,success,22.0,20-30
2242461,7.0,9568,预知梦,（日）东野圭吾,海南出版社,2007-11,220,18.00元,平裝,9787544321822.0,,赵博,,日本推理小说大师典藏系列,success,18.0,<20
3654604,8.4,9565,天使与魔鬼,[美]丹·布朗,人民文学出版社,2009-4,428,32.00元,平装,9787020067107.0,Angels &amp; Demons,朱振武 / 信艳 / 王巧俐,,丹·布朗作品（2009版）,success,32.0,30-40
1013248,8.6,9536,向左走·向右走,幾米,生活·读书·新知三联书店,2002-1,120,29.80元,平装,9787108016935.0,,,,,success,29.8,20-30
3693974,9.4,9536,小王子,[法] 圣埃克絮佩里,上海译文出版社,2009-4,328,29.00元,精装,9787532747962.0,Le Petit Prince,周克希,,,success,29.0,20-30
11535042,8.6,9535,请以你的名字呼唤我,安德烈·艾席蒙,中国友谊出版公司,2012-8,236,29.80元,平装,9787505730113.0,,权景,,,success,29.8,20-30
3169746,8.7,9534,荆棘鸟,(澳大利亚)考琳·麦卡洛,译林出版社,2008-6-1,514,36.00元,平装,9787544705837.0,,曾胡,,,success,36.0,30-40
7047148,6.7,9526,同级生,东野圭吾,南海出版公司,2012-3,256,28.00元,平装,9787544256407.0,,王丽丽,,新经典文库·东野圭吾作品,success,28.0,20-30
1467333,8.6,9522,圣传画集,CLAMP,新疆电子音像出版社,,,29.8,,9787900380869.0,,,,,success,29.8,20-30
1003986,8.8,9518,病隙碎笔,史铁生,陕西师范大学出版社,2006-3,219,25.00元,平装,9787561323298.0,,,,,success,25.0,20-30
2275502,8.2,9516,十年一觉电影梦,张靓蓓 编著,人民文学出版社,2007-10,380,38.00元,平装,9787020058150.0,,,,,success,38.0,30-40
27025715,7.8,9514,永恒的边缘,[英] 肯·福莱特,江苏凤凰文艺出版社,2017-5,1424,168.00（全三册）,平装,9787559403223.0,Edge of Eternity,陈杰,,读客全球顶级畅销小说文库：肯·福莱特作品,success,168.0,100-200
26931507,7.4,9514,罗曼蒂克消亡史,程耳,江西人民出版社,2016-12-15,202,36元,平装,9787210075073.0,,,,,success,36.0,30-40
25783654,7.4,9509,如何高效学习,[美] 斯科特·扬,机械工业出版社,2013-12-1,204,35.00元,平装,9787111444008.0,"Learn More, Study Less",程冕,,批判性思维丛书,success,35.0,30-40
3070952,7.2,9508,佳期如梦之今生今世,匪我思存,新世界出版社,2008-5,253,25.00元,平装,9787802286955.0,,,,匪我思存作品,success,25.0,20-30
1069685,8.6,9506,爱你就像爱生命,王小波 / 李银河,朝华出版社,2004-5,230,18.00元,平装,9787505409828.0,,,,,success,18.0,<20
6789551,8.9,9498,不存在的骑士,[意] 伊塔洛·卡尔维诺,译林出版社,2012-4,138,22.00元,精装,9787544722797.0,Il Cavaliere Inesistente,吴正仪,,卡尔维诺经典,success,22.0,20-30
23795254,7.9,9498,骄阳似我,顾漫,花山文艺出版社,2013-7-20,256,25.00元,平装,9787551108720.0,,,,骄阳似我,success,25.0,20-30
1030054,7.2,9490,水知道答案,江本胜,南海出版公司,2004-01,175,20.00元,平装,9787544226837.0,水からの伝言,[日]猿渡静子,,,success,20.0,<20
25696089,7.3,9490,1980年代的爱情,野夫,湖南文艺出版社,2013-9-1,173,32,精装,9787540463540.0,,,,,success,32.0,30-40
6711405,8.9,9487,不能承受的生命之轻,[捷克] 米兰·昆德拉,上海译文出版社,2011-7-30,394,37.00元,精装,9787532755202.0,L&#39;insoutenable légèreté de l&#39;être,许钧,,,success,37.0,30-40
1089511,7.6,9485,三少爷的剑,古龙,珠海出版社,2005-8,464,20.00元,平装,9787806070642.0,,,,古龙作品集,success,20.0,<20
27145908,6.9,9484,宇宙超度指南,李诞,四川文艺出版社,2017-11-1,256,36.00,平装,9787541147401.0,,,,,success,36.0,30-40
1481362,8.6,9480,城市猎人,[日] 北条司,内蒙古人民出版社,2005,271,6.90,平32开,9787204079148.0,,,,,success,6.9,<20
30142261,8.9,9448,长日将尽,[英] 石黑一雄,上海译文出版社,2018-5,337,48,精装,9787532777532.0,The Remains of the Day,冯涛,,石黑一雄作品,success,48.0,40-50
1069628,6.7,9446,那小子真帅2,（韩）可爱淘,世界知识出版社,2004-04,306,20.0,平装,9787501222612.0,,黄黉,,那小子真帅,success,20.0,<20
5939312,8.2,9443,超·杀人事件,[日] 东野圭吾,南海出版公司,2011-7,227,22.00元,平装,9787544253208.0,超·殺人事件：推理作家の苦悩,计丽屏,,新经典文库·东野圭吾作品,success,22.0,20-30
3187750,7.7,9442,斜屋犯罪,[日] 岛田庄司,新星出版社,2008-9,275,25.00元,平装,9787802253650.0,斜め屋敷の犯罪,王鹏帆,,午夜文库·大师系列：岛田庄司作品·御手洗洁系列,success,25.0,20-30
1096790,8.7,9440,黑铁时代,王小波,中国青年出版社,2002-1,634,24.00元,平装,9787500646723.0,,,,王小波作品系列,success,24.0,20-30
1073708,9.0,9436,牡丹亭,汤显祖,人民文学出版社,1963-4-1,292,14.50元,平装,9787020015092.0,,,,中国古典文学读本丛书,success,14.5,<20
3465080,9.0,9435,好妈妈胜过好老师,尹建莉,作家出版社,2009-1-1,344,28.00元,平装,9787506345040.0,,,,,success,28.0,20-30
1083474,9.2,9429,飘（全二册）,[美] 米切尔,人民文学出版社,1990-8,1055,38.00元,平装,9787020039548.0,Gone with the Wind,戴侃 / 李野光 / 庄绎传,,名著名译插图本,success,38.0,30-40
1080812,7.1,9420,红鞋,张悦然,上海译文出版社,2004-07,125,18.00元,平装,9787532734948.0,,,,,success,18.0,<20
25942507,7.5,9419,参与感,黎万强,中信出版社,2014-8,292,56.00元,平装,9787508645131.0,,,,读客商业思想文库,success,56.0,50-70
3348010,8.4,9406,Y的悲剧,[美] 埃勒里·奎因,新星出版社,2009-2,326,28.00,平装,9787802255982.0,The Tragedy of Y,许琼莹,,午夜文库·大师系列：埃勒里·奎因作品,success,28.0,20-30
2036561,8.4,9403,城堡,[奥地利] 卡夫卡,上海译文出版社,2007-3,340,14.00元,平装,9787532741809.0,Das schloss,高年生,,译文名著文库,success,14.0,<20
1089510,7.8,9402,流星·蝴蝶·剑,古龙,珠海出版社,2005-8,564,25.00元,平装,9787806070666.0,,,,古龙作品集,success,25.0,20-30
3683898,7.5,9390,向日葵不开的夏天,[日] 道尾秀介,新星出版社,2009-4,348,25.00,平装,9787802256576.0,向日葵の咲かない夏,于彤彤,,午夜文库·日系佳作：道尾秀介作品,success,25.0,20-30
3825658,7.8,9385,全世爱Ⅱ·丝婚四年,苏小懒,长江文艺出版社,2009-7,250,22.80,平装,9787535440853.0,,,,全世爱,success,22.8,20-30
1456183,8.2,9385,我的帝王生涯,苏童,上海文艺出版社,2005-12,189,16.00元,平装,9787532129188.0,,,,苏童作品系列（2004版）,success,16.0,<20
6387054,8.6,9381,一个人住的每一天,（日）高木直子,辽宁科学技术出版社,2011-6-1,128,25.00元,平装,9787538169225.0,,顾峰峰 / 书中缘 / 书锦缘,,高木直子绘本系列,success,25.0,20-30
1092149,8.7,9379,梵高传,[美] 欧文·斯通,北京出版社,2001-2,556,25.00元,精装,9787200005844.0,Lust for Life,常涛,,,success,25.0,20-30
1139360,9.3,9371,毛泽东选集 第一卷,毛泽东,人民出版社,1991-6,340,40.00元,精装,9787010009148.0,,,,毛泽东选集,success,40.0,30-40
1946666,7.9,9367,斯泰尔斯庄园奇案,[英] 阿加莎·克里斯蒂,人民文学出版社,2006-11,252,17.00元,平装,9787020059041.0,The Mysterious Affair At Styles,丁大刚,,阿加莎·克里斯蒂侦探推理系列,success,17.0,<20
1025336,7.9,9365,慢,米兰·昆德拉,上海译文出版社,2003-2,179,13.00,平装,9787532730469.0,,马振骋,,米兰·昆德拉作品系列（2003版）,success,13.0,<20
