author_clean,book_count,avg_rating,avg_bayesian,total_votes,median_price,nationality,books,author_score,influence
可爱淘,5,6.68,6.695580215545869,51453,20.0,韩,"['那小子真帅', '狼的诱惑', '局外人', '局外人2', '局外人3']",7.424165502626442,80.54063986831427
山田宗树,3,8.633333333333333,8.623605476692031,15566,45.0,日,"['被嫌弃的松子的一生', '百年法', '被嫌弃的松子的一生']",8.342706878283053,80.5313867059901
保罗·乔尔达诺,2,7.95,7.9529615362151915,20625,30.5,意,"['质数的孤独', '质数的孤独']",8.105950718037775,80.52700859248843
豆豆,2,8.5,8.49507645466359,17016,34.5,中国,"['遥远的救世主', '天幕红尘']",8.263093575180632,80.49879420984504
中村明日美子,3,9.4,9.368582553466235,11182,650.0,中国,"['同級生', '卒業生−春− ＥＤＧＥＣＯＭＩＸ', '卒業生−冬− ＥＤＧＥＣＯＭＩＸ']",8.630206878283053,80.45208345624935
阿信,3,9.166666666666666,9.145519228673225,12287,380.0,中国,"['Happy Birth Day', '浪漫的逃亡', 'Happy.Birth.Day']",8.542706878283052,80.44136099935474
Vivibear,6,7.3999999999999995,7.412640861561943,32146,23.5,中国,"['寻找前世之旅（上下册）', '兰陵缭乱', '兰陵缭乱Ⅱ', '兰陵缭乱3', '寻找前世之旅续集', '寻找前世之流年转']",7.749241366024038,80.42220353868417
宫西达也,3,9.1,9.074567611346868,12588,24.8,中国,"['你看起来好像很好吃', '永远永远爱你', '我是霸王龙']",8.517706878283052,80.41208209190071
缪娟,4,7.949999999999999,7.950536780959553,21176,27.0,中国,"['我的波塞冬', '丹尼海格', '智斗', '浮生若梦1']",8.07129500291827,80.39551379410207
宫部美雪,6,8.083333333333334,8.083153829043276,19826,37.0,中国,"['模仿犯BOOK1', '所罗门的伪证', '模仿犯BOOK3', '模仿犯BOOK2', '理由', '火车']",8.121968638751312,80.36525467057227
维克多·弗兰克,2,8.6,8.592142656543949,16092,20.5,奥,"['活出生命的意义', '追寻生命的意义']",8.29166500375206,80.31422535485521
張愛玲,2,8.15,8.153198839803348,18685,48.1,中国,"['半生缘', '小團圓']",8.163093575180632,80.28835060338093
阎真,2,8.5,8.491607391567815,16362,29.5,中国,"['沧浪之水', '沧浪之水']",8.263093575180632,80.1749622840659
顾爷,4,7.6,7.610631090026941,25019,44.8,中国,"['小顾聊绘画·壹', '小顾聊绘画·贰', '小顾聊神话', '小顾聊绘画·文艺复兴']",7.915739447362713,80.16610335750974
罗伯特·弗兰克,2,7.45,7.456089768845283,23430,39.8,美,"['牛奶可乐经济学', '牛奶可乐经济学']",7.963093575180633,80.12317606069544
谢尔・希尔弗斯坦,2,8.95,8.936889618246996,13983,19.0,中国,"['失落的一角', '爱心树']",8.39166500375206,80.10405730620562
阿加莎.克里斯蒂,2,7.9,7.901943069650352,19770,18.5,英,"['ABC谋杀案', '死亡约会']",8.09166500375206,80.04251957694785
谷崎润一郎,5,8.14,8.139693568281729,18233,18.0,日,"['阴翳礼赞', '春琴抄', '细雪', '卍', '钥匙']",8.154165502626443,80.00087051295712
(日)村上春树,6,7.533333333333334,7.545198609719756,27617,17.5,中国,"['1973年的弹子球', '袭击面包店', '天黑以后', '如果我们的语言是威士忌', '电视人', '碎片，令人怀念的1980年代']",7.821968638751311,79.98919570091725
海飘雪,3,7.633333333333333,7.637808072425752,22877,24.8,中国,"['木槿花西月锦绣1', '木槿花西月锦绣3', '木槿花西月锦绣2']",7.967706878283052,79.97929210417637
杰克·伦敦,2,8.9,8.887563525556022,13994,20.0,中国,"['野性的呼唤', '热爱生命']",8.377379289466347,79.97427777210633
保罗·奥斯特,6,8.066666666666666,8.067446145662224,19077,22.0,美,"['幻影书', '孤独及其所创造的', '纽约三部曲', '神谕之夜', '红色笔记本', '布鲁克林的荒唐事']",8.1128777296604,79.96288470587976
J. K. Rowling,3,9.1,9.073642113946502,11922,9.95,中国,"['哈利波特5 鳳凰會的密令', 'Harry Potter and the Philosopher&#39;s Stone', 'Harry Potter and the Prisoner of Azkaban']",8.517706878283052,79.94910972414809
靡宝,3,7.466666666666666,7.478272534742331,24517,25.0,中国,"['歌尽桃花', '歌尽桃花', '爱如指间沙']",7.905206878283052,79.89921304976816
奥威尔,3,9.266666666666667,9.23863594199537,11028,11.1,英,"['动物农场', '一九八四', '一九八四']",8.580206878283054,79.8669976510043
丹·西蒙斯,3,9.0,8.980613862004608,12295,59.0,美,"['海伯利安', '海伯利安', '海伯利安的陨落']",8.480206878283052,79.85835651750227
斯台芬·茨威格,2,8.7,8.691581273446465,14665,18.0,奥,"['一个陌生女人的来信', '一个女人一生中的二十四小时']",8.320236432323489,79.81841740637434
楚惜刀,4,8.65,8.636038467175947,13612,25.0,中国,"['魅生·妖颜卷', '魅生·幻旅卷', '魅生·凤鸣卷', '魅生·涅槃卷']",8.382406114029381,79.79028384045219
米切尔,2,9.3,9.275684808052262,11973,38.75,美,"['飘（全二册）', '飘（上下）']",8.491665003752061,79.74092002444151
艾丽丝·门罗,3,8.133333333333333,8.131192382006011,17458,39.5,中国,"['逃离', '亲爱的生活', '逃离']",8.155206878283053,79.65688477424678
黑泽明,2,8.45,8.443056334702042,15570,32.25,日,"['蛤蟆的油', '蛤蟆的油']",8.248807860894917,79.62710736687468
桩桩,5,7.26,7.278012325844367,30288,39.0,中国,"['蔓蔓青萝（全2册）', '永夜（上下）', '微雨红尘（上下）', '放弃你，下辈子吧', '小女花不弃']",7.714165502626442,79.59892445136016
毛泽东,2,9.3,9.27561928200257,11766,31.5,中国,"['毛泽东选集 第一卷', '毛泽东选集 第二卷']",8.491665003752061,79.59283702866733
高晓松,5,7.260000000000001,7.273437389603859,30237,39.8,中国,"['如丧', '鱼羊野史·第1卷', '鱼羊野史·第2卷', '晓说', '鱼羊野史·第3卷']",7.714165502626443,79.58592454937461
张悦然 主编,5,7.4799999999999995,7.491168554269867,26105,25.0,中国,"['鲤·孤独', '鲤·嫉妒', '鲤·荷尔蒙', '鲤·来不及', '鲤·写信']",7.8241655026264425,79.57114076459241
墨宝非宝,7,7.357142857142857,7.369713362174511,30771,29.8,中国,"['蜜汁炖鱿鱼', '一生一世，美人骨', '至此终年', '一厘米的阳光', '十二年故人戏', '很想很想你', '轻易放火']",7.6951379188553695,79.52432907810031
余秀华,2,8.3,8.29760756075142,16137,28.5,中国,"['月光落在左手上', '摇摇晃晃的人间']",8.205950718037775,79.50689865347802
（英）阿加莎·克里斯蒂,10,7.62,7.634076907671755,26620,19.0,中国,"['古墓之谜', '幕后凶手', '沉默的证人', '葬礼之后', '空谷幽魂', '高尔夫球场命案', '无尽长夜', '牙医谋杀案', '四魔头', '蓝色列车之谜']",7.802777001750961,79.50605026067265
公子欢喜,5,8.1,8.100739060381937,17531,180.0,中国,"['纨绔', '艳鬼', '思凡', '庸君', '狐缘']",8.134165502626441,79.48530067831749
鲜橙,4,7.625,7.641669992865404,22596,39.8,中国,"['阿麦从军：全新修订版', '太子妃升职记', '阿麦从军', '和亲公主']",7.926850558473825,79.47121444023044
蒋廷黻,3,8.833333333333334,8.818398997633246,12584,14.0,中国,"['中国近代史', '中国近代史', '中国近代史']",8.417706878283052,79.46534917443368
(日)乙一,3,8.1,8.100217714986256,17225,28.0,中国,"['GOTH断掌事件', '只有你听到Calling You', '失踪HOLIDAY']",8.142706878283052,79.42538908058269
电线,3,7.133333333333333,7.144530366463941,26711,26.8,中国,"['香蜜沉沉烬如霜', '薄荷荼靡梨花白', '两只前夫一台戏']",7.780206878283052,79.30262313609954
蒋方舟,3,6.866666666666667,6.888426979727377,30487,32.0,中国,"['东京一年', '我承认我不曾历经沧桑', '故事的结局早已写在开头']",7.680206878283053,79.29881527538174
克里希那穆提,4,8.6,8.58653242391392,13156,25.0,中国,"['人生中不可不想的事', '爱的觉醒', '一生的学习', '爱与寂寞']",8.360183891807157,79.29391320077637
崔曼莉,2,7.85,7.851484851486257,18265,32.0,中国,"['浮沉', '浮沉2']",8.077379289466347,79.26168073335025
托尔斯泰,2,9.0,8.974440479279217,12389,104.0,俄罗斯,"['安娜·卡列尼娜（上下）', '战争与和平']",8.405950718037776,79.2231011916849
欧内斯特·海明威,4,8.525,8.514604522375699,13485,19.0,美国,"['老人与海', '乞力马扎罗的雪', '老人与海', '永别了，武器']",8.326850558473826,79.18341423030226
约翰·S. 戈登,2,8.45,8.441146555541149,14691,48.5,美,"['伟大的博弈', '伟大的博弈']",8.248807860894917,79.14779321290888
逯薇,2,8.55,8.542713034654845,14161,63.0,中国,"['小家，越住越大', '小家，越住越大2']",8.277379289466346,79.11782014613415
胡里奥·科塔萨尔,3,8.766666666666667,8.753011536475197,12354,25.0,阿根廷,"['万火归一', '南方高速', '克罗诺皮奥与法玛的故事']",8.392706878283054,79.07454094300442
罗杰·克劳利,3,8.966666666666667,8.947026619429097,11339,55.0,英,"['1453', '海洋帝国', '财富之城']",8.467706878283053,79.0552868652291
(日) 东野圭吾,4,6.975,6.993170721336407,30998,23.5,中国,"['名侦探的守则', '没有凶手的杀人夜', '怪人们', '禁忌魔术']",7.637961669584936,78.98958629560688
苏珊·桑塔格,3,8.633333333333335,8.623279638177499,12898,22.0,美,"['论摄影', '论摄影', '疾病的隐喻']",8.342706878283053,78.96292861280887
李诞,4,6.800000000000001,6.812102142219071,34314,36.0,中国,"['笑场', '宇宙超度指南', '冷场', '笑场']",7.560183891807158,78.95355463066205
安吉拉·卡特,2,8.25,8.246616878826009,15304,74.0,英,"['安吉拉·卡特的精怪故事集', '焚舟纪']",8.19166500375206,78.93435030048038
奥尔加·托卡尔丘克,3,8.700000000000001,8.687072583282395,12494,55.0,波兰,"['太古和其他的时间', '白天的房子，夜晚的房子', '云游']",8.367706878283052,78.93328055874318
黄易,3,8.133333333333333,8.13548805441017,15964,168.0,中国,"['大唐双龙传', '寻秦记', '覆雨翻云']",8.155206878283053,78.92734892739354
袁哲生,2,8.5,8.489476263904923,13999,41.0,中国,"['寂寞的游戏', '猴子·罗汉池']",8.263093575180632,78.88620592955459
玖月晞,4,7.25,7.263842386735676,25812,50.0,中国,"['少年的你，如此美丽', '他知道风从哪个方向来', '白色橄榄树', '亲爱的阿基米德']",7.7601838918071575,78.83286420448869
今敏,3,8.5,8.494499665668,13424,88.0,日,"['OPUS 作品', '我的造梦之路', '梦的化石']",8.292706878283052,78.82113332843139
郭建龙,3,8.4,8.393138055789228,14010,68.0,中国,"['中央帝国的财政密码', '汴京之围', '穿越百年中东']",8.255206878283053,78.81739679931901
理查德·怀斯曼,2,7.1,7.111656854814408,22398,27.4,英,"['怪诞心理学', '正能量']",7.863093575180632,78.76281236475043
曹昇,2,8.149999999999999,8.148549087153292,15469,29.8,中国,"['流血的仕途', '流血的仕途·终结版']",8.163093575180632,78.7465714810979
克里斯·安德森,3,7.766666666666667,7.770888423811506,18402,39.0,美,"['长尾理论', '免费', '演讲的力量']",8.017706878283052,78.73603809770721
聂鲁达,3,8.6,8.588345523793484,12702,20.0,中国,"['二十首情诗与绝望的歌', '疑问集', '聂鲁达诗选']",8.330206878283052,78.717068479317
近藤麻理惠,2,7.75,7.758911214792156,17639,30.0,日,"['怦然心动的人生整理魔法', '怦然心动的人生整理魔法2']",8.048807860894918,78.7006342070045
秦文君,4,8.275,8.270315461562534,14440,18.5,中国,"['男生贾里 女生贾梅', '女生贾梅全传', '男生贾里全传', '小丫林晓梅']",8.215739447362713,78.68892832803557
刘同,3,6.833333333333333,6.8485953894019245,28631,42.0,中国,"['你的孤独，虽败犹荣', '我在未来等你', '向着光亮那方']",7.667706878283052,78.68815687854747
木浮生,4,7.5,7.5079320057536005,21925,27.4,中国,"['良言写意', '独家记忆', '世界微尘里', '衾何以堪']",7.871295002918269,78.67696582344672
十四郎,6,7.416666666666667,7.431952692609014,25337,26.5,中国,"['三千鸦杀', '琉璃美人煞（上中下）', '销魂殿', '斩春', '佳偶天成', '半城风月']",7.758332275114947,78.66995883622502
许知远,5,7.58,7.591199865348533,21722,32.0,中国,"['那些忧伤的年轻人', '祖国的陌生人', '一个游荡者的世界', '那些忧伤的年轻人', '醒来']",7.874165502626442,78.63241583103989
卡尔维诺,3,9.066666666666668,9.044517361314172,10292,21.0,意大利,"['卡尔维诺文集（第三卷）', '卡尔维诺文集（第五卷）', '卡尔维诺文集（第四卷）']",8.505206878283053,78.58147180846544
杨红樱,5,8.4,8.390836485863213,13104,18.0,中国,"['淘气包马小跳系列', '女生日记', '女生日记', '男生日记', '五·三班的坏小子']",8.284165502626443,78.5400947638145
桔子樹,3,9.366666666666667,9.331083709635656,9067,280.0,中国,"['麒麟之与子同袍', '麒麟之生死與共', '麒麟之快意人生']",8.617706878283052,78.52891435250416
原田玲仁,2,7.1,7.10679727985507,21703,30.4,日,"['每天懂一点色彩心理学', '每天懂一点好玩心理学']",7.863093575180632,78.51496970241166
夏尔·波德莱尔,4,8.625,8.609280655928513,11800,25.05,法,"['恶之花', '恶之花', '巴黎的忧郁', '恶之花 巴黎的忧郁']",8.37129500291827,78.48875592455968
托马斯·弗里德曼,2,7.65,7.65512324965388,17704,57.0,美,"['世界是平的', '世界是平的（3.0版）']",8.02023643232349,78.45076365063345
江户川乱步,5,7.919999999999999,7.924762152592005,17129,28.0,日,"['人间椅子', '阴兽', 'D坂杀人事件', '两分铜币', '孤岛之鬼']",8.044165502626441,78.41924395724828
彭浩翔,3,7.7,7.7073113923230805,18130,39.8,中国,"['爱的地下教育', '再不相爱就软了', '愛的地下教育']",7.992706878283053,78.37151585682115
弗吉尼亚·伍尔夫,3,8.5,8.490779704967338,12714,22.0,英,"['到灯塔去', '伍尔夫读书随笔', '一间自己的房间']",8.292706878283052,78.37053880463142
万维钢,2,8.2,8.196884357925997,14523,44.8,中国,"['万万没想到', '智识分子']",8.177379289466346,78.36838652143044
悉达多·穆克吉,2,8.899999999999999,8.887902253978622,11522,65.0,美,"['众病之王', '基因传']",8.377379289466345,78.34609150876486
奈良美智,3,8.666666666666666,8.65358823780145,11786,46.8,中国,"['奈良美智·用小刀划开', '小星星通信', '奈良美智横滨手稿']",8.355206878283052,78.32799663893593
（意）亚米契斯,2,8.1,8.099377116092537,14917,22.0,中国,"['爱的教育', '爱的教育']",8.148807860894918,78.31268226176397
笙离,3,7.533333333333334,7.5442502958818025,19434,26.8,中国,"['爱你，是我做过最好的事', '一个人的欢喜与忧伤', '耳洞']",7.930206878283053,78.30945147531084
埃克哈特·托利,2,8.4,8.39614970268116,13486,25.0,德,"['当下的力量', '当下的力量']",8.234522146609203,78.3060363234539
里尔克,2,8.95,8.936830631219369,11205,18.1,奥,"['给青年诗人的信', '里尔克诗选']",8.39166500375206,78.24560166566148
季羡林,3,8.466666666666667,8.456715551955106,12679,19.9,中国,"['牛棚杂忆', '留德十年', '留德十年']",8.280206878283053,78.22958310852638
约翰·欧文,2,8.25,8.245447645790613,13984,78.95,美,"['独居的一年', '苹果酒屋的规则']",8.19166500375206,78.19550925408392
安东尼·德·圣艾修伯里,2,9.1,9.079100914225844,10591,22.9,法,"['小王子', '小王子']",8.434522146609204,78.16992216082899
胡迁,3,8.066666666666666,8.06339404285263,14874,39.8,中国,"['大裂', '牛蛙', '大象席地而坐']",8.130206878283053,78.11045225338322
李银河,4,7.875,7.879358251707281,16519,29.0,中国,"['李银河说爱情', '人间采蜜记', '虐恋亚文化', '同性恋亚文化']",8.037961669584936,78.06731252686166
野夫,2,7.800000000000001,7.801615757641088,15853,32.0,中国,"['1980年代的爱情', '身边的江湖']",8.063093575180632,77.97960604746615
(美)菲利普·迪克,2,8.9,8.882205005405165,10999,30.0,中国,"['仿生人会梦见电子羊吗？', '少数派报告']",8.377379289466347,77.95696420749711
黃碧雲,2,8.5,8.492132678602369,12442,148.5,中国,"['她是女子，我也是女子', '無愛紀']",8.263093575180632,77.91199451961448
李敖,3,7.966666666666666,7.9717913382678605,15128,20.0,中国,"['北京法源寺', '李敖有话说', '北京法源寺']",8.092706878283053,77.88719486457691
（日）东野圭吾,3,6.833333333333333,6.848691291095289,25654,30.0,中国,"['伽利略的苦恼', '预知梦', '布谷鸟的蛋是谁的']",7.667706878283052,77.84634626116444
史蒂芬・霍金,3,8.833333333333334,8.810950910670668,10363,62.0,中国,"['时间简史', '时间简史', '果壳中的宇宙']",8.417706878283052,77.83090520306509
